rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
93	C18H30O6	[M - H2O + H]+	C18H28O5	0.9999999999999999	287.95697309302886	287.95697309302886	0.0	60	0.9999999999999997	-0.4027465016366703	0.8868296131308707	-55382.784380079334		325.20098	366.06800079345703	6109_ccaSettlementSiriusPostBlanks_16708
94	C18H28O7	[M - H2O + H]+	C18H26O6	0.9999999999999999	286.9352458127718	286.9352458127718	0.0	59	1.0	0.16618214338793663	0.600427171156113	-53099.00625848663		339.18063	401.85001373291016	6996_ccaSettlementSiriusPostBlanks_18997
95	C13H20O3	[M + H]+	C13H20O3	0.9999999999999999	286.52776318343734	286.52776318343734	0.0	56	0.9696649029982364	2.714921718924699	2.714921718924699	0.7191916145420939		225.14868	414.3970012664795	1334_ccaSettlementSiriusPostBlanks_3905
96	C14H18O4	[M + H]+	C14H18O4	0.9999999999999999	286.40565293990994	286.40565293990994	0.0	51	0.5360824742268042	1.3987195489082274	2.549635770055734	-71717.13954806207		251.12816	287.7180004119873	2145_ccaSettlementSiriusPostBlanks_6357
97	C21H30O5	[M + H]+	C21H30O5	0.9999999999999999	286.1047888045424	286.1047888045424	0.0	57	0.9680944055944057	-0.01982988116942508	1.9151630454687667	0.46499265568261083		363.21677	565.2359962463379	8489_ccaSettlementSiriusPostBlanks_23524
98	C18H30O6	[M + H]+	C18H30O6	0.9999999999999999	285.66839414018244	285.66839414018244	0.0	58	0.9935141509433962	-0.7769344857284269	1.075390446823613	0.16322142955007934		343.21157	372.1810054779053	7227_ccaSettlementSiriusPostBlanks_19790
99	C13H20O3	[M + H]+	C13H20O3	0.9999999999999999	285.524089950643	285.524089950643	0.0	58	0.9757575757575749	1.0725143762241156	1.8135433731779482	0.7105846238511783		225.14868	378.77099990844727	1327_ccaSettlementSiriusPostBlanks_3898
100	C22H34O4	[M + H]+	C22H34O4	0.9999999999999999	285.3917090112203	285.3917090112203	0.0	55	0.9196395957628156	2.2763605542881846	2.495820366645482	0.25297156520742614		363.25308	635.2709770202637	8497_ccaSettlementSiriusPostBlanks_23546
101	C14H18O5	[M + H]+	C14H18O5	0.9999999999999999	284.4514024848117	284.4514024848117	0.0	43	0.5860805860805859	-0.32609051747452156	1.848386511794109	-8.61101493706147		267.12040	258.1299877166748	2764_ccaSettlementSiriusPostBlanks_8151
102	C19H28O3	[M + H]+	C19H28O3	0.9999999999999999	284.3571683495584	284.3571683495584	0.0	56	0.9723502304147466	0.011316689940252497	0.6432672223660021	0.3398285687139256		305.21122	530.0180053710938	4743_ccaSettlementSiriusPostBlanks_13591
103	C15H24O3	[M + H]+	C15H24O3	0.9999999999999999	284.22326340203716	281.3418097975079	2.8814536045292654	56	0.9612387612387615	0.068298767693369	1.3461036883675206	-142273.9627498938		253.18003	504.3779754638672	2284_ccaSettlementSiriusPostBlanks_6627
104	C18H30O6	[M - H2O + H]+	C18H28O5	0.9999999999999999	284.16665286946073	284.16665286946073	0.0	59	0.988587731811698	0.7008978794439635	1.0861004984832543	-55381.77933478877		325.20129	538.9909744262695	6116_ccaSettlementSiriusPostBlanks_16717
105	C21H32O6	[M + H]+	C21H32O6	0.9999999999999999	284.1118762103492	284.1118762103492	0.0	58	0.9709677419354841	0.459410090676362	2.36020895545608	0.7130059108744531		381.22744	608.173999786377	9652_ccaSettlementSiriusPostBlanks_26687
106	C19H24O2	[M + H]+	C19H24O2	0.9999999999999999	284.09003425259294	284.09003425259294	0.0	53	0.6576278203270547	1.9806132680980943	1.9806132680980943	1.083815238739497		285.18522	557.1269989013672	3648_ccaSettlementSiriusPostBlanks_10675
107	C15H24O3	[M + H]+	C15H24O3	0.9999999999999999	283.9392210727304	283.9392210727304	0.0	57	0.9865336058675002	-0.28142492498884175	1.1866248327306832	0.9259915936804745		253.18006	569.838981628418	2288_ccaSettlementSiriusPostBlanks_6634
108	C13H20O3	[M + H]+	C13H20O3	0.9999999999999999	283.90645569905314	283.90645569905314	0.0	58	0.9999999999999999	0.7736492058465039	1.2052165071612637	0.7182584458205472		225.14868	453.01300048828125	1336_ccaSettlementSiriusPostBlanks_3908
109	C21H28O9	[M + H]+	C21H28O9	0.9999999999999999	283.87990002223864	283.87990002223864	0.0	55	0.9560029828486206	0.9258114378324399	1.3883758091506624	0.9518112729676291		425.18101	404.60100173950195	12004_ccaSettlementSiriusPostBlanks_33866
110	C16H24O3	[M + H]+	C16H24O3	0.9999999999999999	283.8103724506996	283.8103724506996	0.0	58	1.0	0.5002112124317927	1.0023030564858704	1.1908905793228242		265.18014	493.27600479125977	2718_ccaSettlementSiriusPostBlanks_8024
111	C15H22O5	[M + H]+	C15H22O5	0.9999999999999999	283.6106078654922	283.6106078654922	0.0	57	0.9740492170022375	0.459410090676362	0.8829524328766056	0.9675885574071921		283.15427	393.1680107116699	3567_ccaSettlementSiriusPostBlanks_10328
112	C13H16O3	[M + H]+	C13H16O3	0.9999999999999999	283.2931020972419	283.2931020972419	0.0	47	0.6653696498054475	0.5937439090112931	1.3792360326200004	0.9554075655910848		221.11743	439.6570014953613	1172_ccaSettlementSiriusPostBlanks_3538
113	C14H20O4	[M + H]+	C14H20O4	0.9999999999999999	283.02602950671917	283.02602950671917	0.0	57	0.9837301587301588	0.5303705803104986	0.5937439090112931	0.6198143888303504		253.14359	465.39198875427246	2275_ccaSettlementSiriusPostBlanks_6598
114	C17H22O3	[M + H]+	C17H22O3	0.9999999999999999	282.82263024663683	282.82263024663683	0.0	56	0.9791873141724482	-0.18641243216152292	0.9806732089251851	0.5854452476163421		275.16433	613.6439895629883	3125_ccaSettlementSiriusPostBlanks_9296
115	C15H22O3	[M + H]+	C15H22O3	0.9999999999999999	282.49047372863	282.49047372863	0.0	59	1.0000000000000004	0.1334536556571865	1.046726210562521	0.08080197209524204		251.16419	424.11998748779297	2189_ccaSettlementSiriusPostBlanks_6421
116	C18H28O4	[M + H]+	C18H28O4	0.9999999999999999	282.34519607301456	279.29619724631016	3.048998826704403	57	0.9660678642714571	0.35852654103136655	0.6034519181388481	0.563255802937829		309.20621	601.6250038146973	5049_ccaSettlementSiriusPostBlanks_14194
117	C19H32O4	[M + H]+	C19H32O4	0.9999999999999999	282.3306959945847	282.3306959945847	0.0	60	1.0	0.6624232873606856	0.8847209364412054	-55374.93527120265		325.23787	611.6999816894531	6128_ccaSettlementSiriusPostBlanks_16762
118	C19H28O5	[M + H]+	C19H28O5	0.9999999999999999	282.2678679953091	282.2678679953091	0.0	56	0.9869989165763815	0.9427200441689058	1.3050683529448337	0.986032309084294		337.20128	532.7569770812988	6863_ccaSettlementSiriusPostBlanks_18703
119	C21H30O4	[M + H]+	C21H30O4	0.9999999999999999	281.57452637001353	281.57452637001353	0.0	58	0.9999999999999999	-0.17620751411584712	1.2141694601126174	0.8588856908201931		347.22198	588.109016418457	7460_ccaSettlementSiriusPostBlanks_20582
120	C18H24O5	[M + H]+	C18H24O5	0.9999999999999999	281.302335162385	281.302335162385	0.0	60	1.0000000000000002	-0.3680161014693199	0.6930011873361412	-56077.81676458734		321.16972	547.8100204467773	5775_ccaSettlementSiriusPostBlanks_16026
121	C16H24O3	[M + H]+	C16H24O3	0.9999999999999999	281.3015342000183	281.3015342000183	0.0	58	0.9865951742627344	0.23259879010514195	0.9949414849156113	0.7952313106063248		265.18003	529.1009902954102	2710_ccaSettlementSiriusPostBlanks_8014
122	C19H30O5	[M + H]+	C19H30O5	0.9999999999999999	281.2911347559843	281.2911347559843	0.0	59	0.986814345991561	0.301703998455114	1.2839386884138597	-53093.29548067126		339.21702	583.1290054321289	7008_ccaSettlementSiriusPostBlanks_19054
123	C17H24O6	[M + H]+	C17H24O6	0.9999999999999999	281.1894169150447	281.1894169150447	0.0	59	1.0	-0.9525518703784651	1.4259988619942585	1.5213760363416091		325.16506	445.7740116119385	6090_ccaSettlementSiriusPostBlanks_16667
124	C18H26O4	[M + H]+	C18H26O4	0.9999999999999999	280.939531223162	274.1736167773724	6.765914445789635	59	0.9999999999999997	0.016285466109996052	0.6455700453839169	-58630.5457092747		307.19022	619.3270111083984	4895_ccaSettlementSiriusPostBlanks_13877
125	C17H24O5	[M + H]+	C17H24O5	0.9999999999999999	280.7918005025417	280.7918005025417	0.0	58	0.9885222381635586	2.294378586484465	2.294378586484465	-116508.03283838724		309.16999	401.85001373291016	5016_ccaSettlementSiriusPostBlanks_14129
126	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	280.7706829102219	280.7706829102219	0.0	59	0.9891761876127481	0.41189452359640244	0.6299110544930987	-122848.52653772158		293.21163	604.2050170898438	4076_ccaSettlementSiriusPostBlanks_11797
127	C17H22O3	[M + H]+	C17H22O3	0.9999999999999999	279.7893385119337	279.7893385119337	0.0	57	0.9791552386176634	0.7917353615677613	1.4049662638429439	1.540164553532865		275.16459	631.377010345459	3123_ccaSettlementSiriusPostBlanks_9293
128	C16H22O5	[M + H]+	C16H22O5	0.9999999999999999	279.74146096694363	279.74146096694363	0.0	57	0.9702577660277594	0.34624205051623164	1.2912993938895911	-61019.706144748496		295.15433	444.2720031738281	4170_ccaSettlementSiriusPostBlanks_12024
129	C14H20N2O7	[M - H2O + H]+	C14H18N2O6	0.9999999999999999	279.5669878045302	275.91724261281934	3.6497451917108714	52	0.6903792415169662	0.0036373586402850496	1.6336580358377037	-57889.26372104932		311.12361	200.5340051651001	5120_ccaSettlementSiriusPostBlanks_14373
130	C16H28O2	[M + H]+	C16H28O2	0.9999999999999999	279.0827348043044	274.1285477954964	4.954187008808018	54	0.9232636023880021	1.2108701121851135	1.347314854292522	-0.4387358803660429		253.21610	675.1110076904297	2299_ccaSettlementSiriusPostBlanks_6655
131	C16H22O6	[M + H]+	C16H22O6	0.9999999999999999	279.07185679433144	279.07185679433144	0.0	57	0.9896988906497621	0.36841667876320994	1.2377463469748744	1.3362395628040946		311.14933	399.4079875946045	5146_ccaSettlementSiriusPostBlanks_14412
132	C18H28O5	[M + H]+	C18H28O5	0.9999999999999999	278.9464351295619	278.9464351295619	0.0	55	0.9899298138541348	0.7410067015552262	0.8469793180376005	1.1332926704519646		325.20132	538.9909744262695	6114_ccaSettlementSiriusPostBlanks_16713
133	C19H30O4	[M + H]+	C19H30O4	0.9999999999999999	278.67038825144886	278.67038825144886	0.0	57	0.990150429799427	0.3869976365538631	0.9530857714690264	1.5800127081063848		323.22220	615.5430221557617	5983_ccaSettlementSiriusPostBlanks_16441
134	C18H26O7	[M + H]+	C18H26O7	0.9999999999999999	278.4087626496255	278.4087626496255	0.0	55	1.0000000000000002	0.49671248131098994	0.9253396434017375	-50709.27564015185		355.17503	458.44099044799805	8059_ccaSettlementSiriusPostBlanks_21942
135	C16H24O5	[M + H]+	C16H24O5	0.9999999999999999	278.12186980629247	278.12186980629247	0.0	58	1.0	0.5179619302831766	0.7313505145632745	0.7480474797714721		297.16987	439.3290138244629	4311_ccaSettlementSiriusPostBlanks_12327
136	C20H28O5	[M + H]+	C20H28O5	0.9999999999999999	278.1203920225364	278.1203920225364	0.0	58	0.9864864864864863	-0.3398875100776648	1.0289527004927708	0.8054733942181318		349.20123	501.0599899291992	7585_ccaSettlementSiriusPostBlanks_20869
137	C17H26O4	[M + H]+	C17H26O4	0.9999999999999999	278.10551963738357	278.10551963738357	0.0	55	0.9870403857745629	0.6120783586172409	1.1019856936232204	1.0989108709024087		295.19071	547.1450042724609	4196_ccaSettlementSiriusPostBlanks_12094
138	C13H20O3	[M + H]+	C13H20O3	0.9999999999999999	277.88840250334556	276.3421372618494	1.5462652414961306	55	0.968236657351237	0.7043071347054106	0.9041496546027226	-159987.46795391024		225.14868	453.01300048828125	1332_ccaSettlementSiriusPostBlanks_3903
139	C13H20O4	[M + H]+	C13H20O4	0.9999999999999999	277.8215011580676	277.2687345196208	0.5527666384467698	54	0.9786848072562357	0.6818671922185765	1.3132679668688805	-74687.60814726561		241.14356	455.43299674987793	1837_ccaSettlementSiriusPostBlanks_5367
140	C14H22O5	[M + H]+	C14H22O5	0.9999999999999999	277.4096724733186	277.4096724733186	0.0	58	0.9999999999999999	0.4222960082571765	1.0682882066883221	0.6915088854490823		271.15419	395.6809902191162	2968_ccaSettlementSiriusPostBlanks_8731
141	C18H26O5	[M + H]+	C18H26O5	0.9999999999999999	276.65956511695356	269.82633403649083	6.83323108046275	59	1.0000000000000002	-0.3249680308660524	0.6787574034008739	-0.04851214163787378		323.18528	515.5820274353027	5942_ccaSettlementSiriusPostBlanks_16371
142	C13H16O2	[M + H]+	C13H16O2	0.9999999999999999	276.5856430738069	276.5856430738069	0.0	50	0.6680634807417973	0.15963968233886439	1.821808215862659	-175606.46999164467		205.12258	558.6389923095703	745_ccaSettlementSiriusPostBlanks_2410
143	C20H30O4	[M + H]+	C20H30O4	0.9999999999999999	276.57306679065255	276.57306679065255	0.0	58	1.0	-0.19125019641171973	0.9864555844873578	-0.12154810131116284		335.22165	526.2199974060059	6714_ccaSettlementSiriusPostBlanks_18385
144	C11H12O3	[M + H]+	C11H12O3	0.9999999999999999	276.4940740584798	276.4940740584798	0.0	47	0.517844522968198	2.6731582786434127	2.6731582786434127	-186553.22997982215		193.08620	329.9779987335205	502_ccaSettlementSiriusPostBlanks_1668
145	C18H24O5	[M + H]+	C18H24O5	0.9999999999999999	276.442350863484	273.6223975386464	2.8199533248375985	60	0.9999999999999993	-0.833953888823265	1.2951976484345133	-56077.20816032398		321.16990	547.2600173950195	5756_ccaSettlementSiriusPostBlanks_16007
146	C17H24O4	[M + H]+	C17H24O4	0.9999999999999999	276.34267610191733	276.34267610191733	0.0	59	0.9766130141697624	-0.22067006211204243	0.7793157490565039	-61431.818204627074		293.17503	550.8279991149902	4055_ccaSettlementSiriusPostBlanks_11747
147	C19H26O7	[M + H]+	C19H26O7	0.9999999999999999	276.308958976314	276.308958976314	0.0	59	1.0000000000000002	0.05267337375425007	0.7696780683070145	-0.03957925767404255		367.17512	457.18199729919434	8753_ccaSettlementSiriusPostBlanks_24119
148	C13H20O4	[M + H]+	C13H20O4	0.9999999999999999	276.2794729119078	276.2794729119078	0.0	58	0.9934888768312534	1.195603379771609	1.2330017818189436	0.49732956356472824		241.14356	440.5840015411377	1836_ccaSettlementSiriusPostBlanks_5366
149	C15H16O6	[M + H]+	C15H16O6	0.9999999999999999	276.1333953738017	276.1333953738017	0.0	39	0.5436349079263412	0.15963968233886439	0.8170318148496212	1.0592095716176204		293.10228	294.6280002593994	3977_ccaSettlementSiriusPostBlanks_11635
150	C18H26O4	[M + H]+	C18H26O4	0.9999999999999999	275.7504213978768	275.7504213978768	0.0	55	0.9617224880382776	-0.4635259723518958	1.2187103502501795	0.01382762195623992		307.19039	414.9050045013428	4894_ccaSettlementSiriusPostBlanks_13876
151	C15H22O3	[M + H]+	C15H22O3	0.9999999999999999	275.4823962047242	275.4823962047242	0.0	57	0.9627315331399239	0.4572679993225205	0.7520554923084285	-0.0029968068694614875		251.16417	492.52899169921875	2183_ccaSettlementSiriusPostBlanks_6414
152	C18H34O5	[M + Na]+	C18H34O5	0.9999999999999999	275.3363664836973	275.3363664836973	0.0	56	0.9460326721120188	2.742205662441038	2.742205662441038	8.550180744838535		353.23287	624.2950057983398	7945_ccaSettlementSiriusPostBlanks_21640
153	C26H36O6	[M + H]+	C26H36O6	0.9999999999999999	275.3186280400234	275.3186280400234	0.0	57	0.9686545571451532	1.9913529285351863	2.7073823087444575	1.7885376464854814		445.25926	594.0629768371582	12863_ccaSettlementSiriusPostBlanks_36600
154	C15H20O6	[M + H]+	C15H20O6	0.9999999999999999	275.29825172774986	275.29825172774986	0.0	55	0.9447748513169073	-0.20423380568855645	0.5885151019969916	0.45214981383939923		297.13340	424.72500801086426	4291_ccaSettlementSiriusPostBlanks_12299
155	C18H26O5	[M + H]+	C18H26O5	0.9999999999999999	275.2644626660017	275.2644626660017	0.0	60	0.9999999999999991	-0.4941008478307105	1.0737670650266362	-111455.8697589682		323.18551	421.5680122375488	5962_ccaSettlementSiriusPostBlanks_16393
156	C14H20O3	[M + H]+	C14H20O3	0.9999999999999999	275.02084069714596	275.02084069714596	0.0	56	0.9361326746647846	0.6475958625745479	0.9847919852402924	0.9169291978976314		237.14874	589.3679809570312	1704_ccaSettlementSiriusPostBlanks_5049
157	C20H32O4	[M + H]+	C20H32O4	0.9999999999999999	274.9882611028265	273.6884600575118	1.2998010453147115	59	0.9904519414385745	0.48643436592475814	1.5423146709779565	0.47244706914785195		337.23750	578.5669898986816	6884_ccaSettlementSiriusPostBlanks_18759
158	C15H16O7	[M + H]+	C15H16O7	0.9999999999999999	274.8212796948892	274.8212796948892	0.0	43	0.592640413169787	-0.23454855626396168	1.2672375484268186	-116532.95687293669		309.09791	291.1160087585449	4956_ccaSettlementSiriusPostBlanks_14049
159	C18H26O4	[M + H]+	C18H26O4	0.9999999999999999	274.66849771397784	274.28244704140855	0.38605067256931136	57	0.9706959706959704	-0.015815656948560505	0.8868861875165452	-58629.27273861108		307.19059	550.4169845581055	4897_ccaSettlementSiriusPostBlanks_13879
160	C14H24O4	[M - H2O + H]+	C14H22O3	0.9999999999999999	274.5866274943241	271.0357490820553	3.550878412268764	59	1.0000000000000002	0.7840020137387907	1.249668880861234	-75305.6408282728		239.16431	597.9449844360352	1777_ccaSettlementSiriusPostBlanks_5230
161	C13H18O4	[M + H]+	C13H18O4	0.9999999999999999	274.50385386966923	274.50385386966923	0.0	53	0.9709489993544225	0.1912772910176615	1.2187383681232382	0.5150700516852884		239.12791	307.6710033416748	1735_ccaSettlementSiriusPostBlanks_5160
162	C18H26O6	[M + H]+	C18H26O6	0.9999999999999999	274.2241266902277	274.2241266902277	0.0	60	1.0	-0.23710631853552844	0.7839776594993656	-106199.24855116011		339.18062	455.43299674987793	7002_ccaSettlementSiriusPostBlanks_19003
163	C15H26O2	[M + H]+	C15H26O2	0.9999999999999999	274.16195971029225	274.16195971029225	0.0	55	0.9771764705882356	2.3281083883916764	2.3281083883916764	0.3159940571315499		239.20063	622.9170227050781	1785_ccaSettlementSiriusPostBlanks_5244
164	C19H28O4	[M + H]+	C19H28O4	0.9999999999999999	274.1239912119629	274.1239912119629	0.0	58	1.0	0.1826548011670368	1.4399511093746222	0.17762985419131844		321.20609	530.5459785461426	5797_ccaSettlementSiriusPostBlanks_16069
165	C17H24O3	[M + Na]+	C17H24O3	0.9999999999999999	274.0946904495756	274.0946904495756	0.0	49	0.6991327551701132	2.159470524565581	2.551485906388818	8.310293943459875		299.16425	651.3510131835938	4395_ccaSettlementSiriusPostBlanks_12623
166	C16H24O3	[M + H]+	C16H24O3	0.9999999999999999	273.9081569282702	273.9081569282702	0.0	58	0.9788646288209605	0.1740323113164121	0.8170318148496212	-135835.7755720561		265.18002	529.1009902954102	2706_ccaSettlementSiriusPostBlanks_8010
167	C18H28O5	[M + H]+	C18H28O5	0.9999999999999999	273.8871746075926	273.8871746075926	0.0	58	0.9904728299223712	0.13369591937961445	1.299204656198211	0.8308071963504666		325.20122	529.8480033874512	6107_ccaSettlementSiriusPostBlanks_16706
168	C12H16O5	[M + H]+	C12H16O5	0.9999999999999999	273.6355340846359	272.39133138108497	1.2442027035508971	57	0.8841528678461248	1.035321889675528	1.900347565799279	-74698.77523813078		241.10720	357.4409866333008	1816_ccaSettlementSiriusPostBlanks_5333
169	C11H12O3	[M + H]+	C11H12O3	0.9999999999999999	273.5276048555326	270.660738087263	2.8668667682696065	45	0.6508193970580011	1.7236353154260506	1.7236353154260506	1.266897008687099		193.08617	376.0990047454834	506_ccaSettlementSiriusPostBlanks_1673
170	C13H20O2	[M + H]+	C13H20O2	0.9999999999999999	273.4984564378596	273.4984564378596	0.0	50	0.9261414503133395	0.745688702624776	0.8725502436292837	0.5456701919853713		209.15372	422.22599029541016	894_ccaSettlementSiriusPostBlanks_2701
171	C14H22O5	[M + H]+	C14H22O5	0.9999999999999999	273.4881590723395	273.4881590723395	0.0	60	0.9999999999999999	0.6624232873606856	0.8365012619861536	-66421.23515302144		271.15417	443.2650089263916	2970_ccaSettlementSiriusPostBlanks_8735
172	C15H22O4	[M + H]+	C15H22O4	0.9999999999999999	273.45038857117464	273.45038857117464	0.0	58	0.9922204934429874	-0.3815258586092177	1.2676805126141344	0.8999426096494829		267.15933	555.7729911804199	2823_ccaSettlementSiriusPostBlanks_8227
173	C19H24O	[M + H]+	C19H24O	0.9999999999999999	273.3042819837503	273.3042819837503	0.0	47	0.6996168582375478	0.867683506472261	1.396512153415185	0.39638098279418527		269.19010	624.1189956665039	2937_ccaSettlementSiriusPostBlanks_8501
